sentence 1,sentence 2,score,predicted score,loss
The blond-haired and blue eyed child holds the wooden airplane in his hands.,A child is playing with a puppy.,0,1.0554431676864624,0.8373734354972839
A man running in a race passes by spectators.,A man in a kayak passes by spectators.,0,1.7513790130615234,2.7976977825164795
"An impoverished person, wearing a torn brown shirt and no shoes, is kneeling down along the banks of a trash infested body of water.",An individual is playing guitar on the streets.,0,0.6847679615020752,0.8043344020843506
A young child climbing a stack of logs even though the sign warns against it.,A young child sits in class and reads a book quitely.,0,0.826876163482666,1.205007791519165
A man in a suit with gold buttons and a name tag gestures with his hands as he speaks to another man in a dress shirt who is holding a beverage in a glass.,A man in a suit with gold bricks and a name tag gestures with his hands,0,1.0723397731781006,1.3545945882797241
"A group of seven individuals wearing rafting gear, white water raft down a river.",There are people in an inflatable boat.,2,0.7411930561065674,1.1667098999023438
"Young men drink coffee and read books just outside some buildings on a sunny day; an older bearded man in a dark blue shirt glances at a younger man in a striped shirt, who has a red toy crab on the table next to him.",Gandalf and the red toy crab do battle in the streets.,0,0.6417379975318909,0.8054110407829285
A soccer team is standing on the field waiting for their time to make a move.,People are playing sports outside.,2,1.7119797468185425,0.19944040477275848
A gentleman with his eyes closed playing an old fluglehorn into a microphone.,A man plays an instruement with his eyes closed,2,0.5424555540084839,1.9551010131835938
Two brown and white dogs running on a grassy but brown fenced yard.,"The dogs wanted to find the end of the fence, but it seemed to keep on going, always turning into yet another stretch of distance.",1,0.7355663776397705,0.8482588529586792
A guy riding a motorcycle near junk cars,A man is sitting on a parked motorcycle waiting for his friend.,0,0.8592744469642639,1.8869569301605225
"Two skateboarders, one wearing a black t-shirt and the other wearing a white t-shirt, race each other.",Skateboarders race for money.,1,0.8970366716384888,0.26802217960357666
One female and two male musicians holding musical equipment.,There four females,0,1.176707148551941,1.1557433605194092
There are a lot of people in front of a tan building with colorful squares hanging from the top.,Men and women stand in front of a building,2,1.215341329574585,0.9320584535598755
A lady in a red shirt and bikini bottoms is about to go surfing on a blue board in the ocean.,A woman is surfing in her pool.,0,0.4709576368331909,0.40527546405792236
Kids playing on the rocks with a steamboat in the background.,The kids are playing tag.,1,0.6626156568527222,1.335892677307129
A biker gets high in the air against a skyline.,The biker is a human.,2,1.0148301124572754,1.5863118171691895
A man with a gray shirt is rehearsing in front of a empty drum set.,The band's singer rehearses.,1,1.009709358215332,0.5813230872154236
A woman wearing a tank top and black pants is laying on the ground while looking at a book.,A woman is looking at a book.,2,1.4743983745574951,0.39986833930015564
Two girls playing catch on a lawn,Sisters are tossing a frisbee back and forth in the park.,1,0.5644203424453735,0.8426418900489807
Two teenage girls conversing next to lockers.,People talking next to lockers.,2,1.0942280292510986,1.0289281606674194
The kid is wearing a blue jacket and standing in shallow beach water.,The kid is at the beach.,2,0.7529723048210144,2.779278039932251
"A bearded man, using a wooden pole, stirs bowl-like objects around in a large metal box filled with water.",A woman is putting on mascara.,0,1.0546245574951172,1.179150104522705
A woman and a naked child wade into the ocean.,Two people are in a large body of water out doors.,2,0.752429723739624,1.3318493366241455
There are two shadowy men standing along side a stream that runs through a paved courtyard in front of some stairs.,Two men were outside a building.,2,1.0256330966949463,0.9391891360282898
a young woman siting on a park bench in the sun.,The young woman is sitting on a bench in the rain.,0,0.6436570882797241,0.7281657457351685
A young boy riding on the shoulders of a man outdoors.,A man has a yound boy on his shoulders outside.,2,1.2052805423736572,0.8587427735328674
Man walking down a brick sidewalk in a business suit reading a paper and smoking a cigar with a woman wearing sunglasses walking behind him to his left.,There are people outside,2,1.8519697189331055,0.10102197527885437
The racing greyhounds have broken from the starting gate.,The greyhounds are lying down to sleep for the night.,0,0.8807002305984497,1.7629356384277344
People on a sidewalk are trying to protect themselves from the rain with umbrellas and a newspaper.,The people are sitting on benches in the sunshine.,0,0.579063892364502,0.5593103170394897
A person is sitting on the edge of a rock cliff.,A person sitting on a rock cliff.,2,1.2704799175262451,0.5866261720657349
A man in an army uniform meeting someone foreign.,A man in an army uniform is meeting a foreign civilian in the war zone.,1,0.8332990407943726,0.3302232027053833
"A little white dog runs outside, their ears blown back in the wind.",There is an animal outside.,2,1.7763537168502808,0.16886170208454132
Guy playing the guitar on a bench with another man watching him.,Someone plays a guitar.,2,1.2025575637817383,0.8141170740127563
A man looking at a woman looking at water.,A woman watches the water.,2,1.6649518013000488,0.238020658493042
Two men and three women are sitting at a rectangular wooden table drinking beer from glasses of various shapes.,A small group of people having drinks.,2,1.2703502178192139,0.6505053043365479
"A woman seated indoors wearing glasses, an orange shirt, jeans and sandals is eating from a container in her hand.",A woman is eating while sitting down.,2,0.5346123576164246,1.4703433513641357
This is man standing by a fruit or vegetable cart peeling a piece of fruit.,The man is working in a market stall.,0,1.0338612794876099,1.2063283920288086
A girl in a striped black and white sweater holds on to her friend who is bent over wearing a hooded black sweater and torn blue jeans.,The girl is touching her friend.,2,0.8447348475456238,1.693598747253418
A small group of adults and children are in a room with large glass windows and using rolling pins.,The group of people are rolling dough with their rolling pins for their pies.,1,0.9732746481895447,0.18874646723270416
A man selling donuts to a customer during a world exhibition event held in the city of Angeles,A man selling donuts to a customer.,2,1.5145519971847534,0.36795252561569214
"The young girl wearing a pink shirt is putting a box, with a drawn face and bow, on a shelf along with other food.",a young girl eats a box,0,0.6736408472061157,0.6219221353530884
A girl in black pants doing exercises.,A girl moving her muscles to get exercise in.,2,1.1288493871688843,1.47216796875
A black race car starts up in front of a crowd of people.,A man is driving down a lonely road.,0,0.9121555089950562,0.9175660014152527
"People are coming down a movable staircase built through a tunnel, which has three of those staircases.",People are climbing a mountain.,0,1.0552787780761719,1.190118670463562
Two men wearing red jackets are looking out over some water and one man has yellow earphones on his ears.,The jackets being worn are red.,2,0.9610239267349243,1.6377290487289429
Man in robe making designs on dirt ground.,An artist preparing some sketches in the dirt.,1,0.8636407852172852,0.6954728960990906
3 ladies with numbers on their shirts running.,The ladies are in a marathon.,1,0.8496025800704956,1.0810362100601196
a woman applies makeup to a woman in black.,The woman is a makeup artist.,1,0.8347206115722656,1.2798137664794922
A man in a coat with a briefcase walks down a street next to the bus lane.,A sad man in a coat with a briefcase walks down a street next to the bus lane.,1,1.1568210124969482,0.49954962730407715
A young boy wearing a red coat eats a chocolate bar.,The boy loves chocolate.,1,0.6314005851745605,0.5939726829528809
A group of people in white uniforms doing a show in the middle of the street.,Dogs in costumes are juggling in the street.,0,1.55106520652771,1.7974672317504883
